Student_ID,Student_Name,Attendance,Study_Hours_per_Day,Internal_marks,Assignments_Avg,Previous_preformance,Performance
S7349,Dharani,61.69,3.55,60.04,86.67,68.66,AVERAGE
S7350,Meera,93.71,4.71,87.88,82.48,29.42,GOOD
S7351,Aditya,75.16,2,64.6,68.32,14.97,AVERAGE
S7352,Aryan,73.09,3.65,76.3,75.03,78.07,GOOD
S7353,Ravi,80.98,2.63,73.6,81.5,4.94,AVERAGE
S7354,Kavin,60.75,5.96,98.39,41.57,40.23,AVERAGE
S7355,Nandini,71.42,3.12,48.49,65.42,50.89,AVERAGE
S7356,Harini,96.92,2.03,96.91,53.48,1.74,AVERAGE
S7357,Aarav,61.91,1.98,73.85,61.87,59.7,AVERAGE
S7358,Abhinav,96.08,5.98,94.25,84.95,11.96,GOOD
S7359,Shreya,99.71,6,47.08,61.8,24.14,AVERAGE
S7360,Anjali,52.6,5,78.49,84.35,99.36,GOOD
S7361,Varsha,76.57,3.4,90.41,98.31,56.03,GOOD
S7362,Madhavan,58.59,4.33,87.21,95.4,96.83,GOOD
S7363,Ishaan,81.09,4.51,40.6,89.66,49.26,AVERAGE
S7364,Pavithra,99.48,1.65,67.13,91.18,80.34,GOOD
S7365,Sanjay,94.84,1.72,46.92,63.64,3.8,AVERAGE
S7366,Pradeep,96.24,2.97,49.17,83.89,29.13,AVERAGE
S7367,Deepak,60.67,2.87,82.38,80.02,28.32,AVERAGE
S7368,Aarohi,77.12,3.34,97.39,98.97,6.98,GOOD
S7369,Akash,61.74,2.51,78.05,74.49,95.21,GOOD
S7370,Gayathri,94.97,4.09,46.14,65.79,50.47,AVERAGE
S7371,Amrita,59.56,4.77,54.64,90.24,59.3,AVERAGE
S7372,Varsha,57.7,5.36,62.73,84.97,52.05,AVERAGE
S7373,Jeeva,50.61,3.05,47.52,47.49,24.86,AT RISK
S7374,Avinash,59.1,2.46,90.88,75.78,92.43,GOOD
S7375,Ravi,59.49,1.75,51.67,75.54,66.9,AVERAGE
S7376,Avinash,53.87,3.8,47.77,77.9,12.36,AVERAGE
S7377,Avinash,93.39,1.19,83.54,96.49,46.18,GOOD
S7378,Vignesh,89,5.29,47.61,76.12,0.15,AVERAGE
S7379,Karthik,62.72,3.38,64.62,92.2,67.47,AVERAGE
S7380,Kavya,89.16,4.05,70.93,61.5,52.36,GOOD
S7381,Dev,71.11,3,44.81,43.44,90.42,AVERAGE
S7382,Yash,88.78,1.02,73.35,62.51,94.73,GOOD
S7383,Aarohi,66.15,4.94,68.81,71.96,9.82,AVERAGE
S7384,Harish,78.23,3.37,80.1,90,8.95,AVERAGE
S7385,Varun,69.08,3.03,53.15,77.91,89.91,AVERAGE
S7386,Sameer,59.38,4.79,61.4,66.53,51.21,AVERAGE
S7387,Harini,79.28,2.74,79.58,67.71,46.97,AVERAGE
S7388,Dhanush,87.54,4.24,42.14,99.8,57.08,GOOD
S7389,Aishwarya,87.66,4.63,46.95,48.48,46.64,AVERAGE
S7390,Madhavan,67.81,5.91,57.01,52.33,61.43,AVERAGE
S7391,Neha,75.94,4.84,46.38,77.52,94.91,GOOD
S7392,Ishaan,88.19,1.12,42.37,82.08,60.6,AVERAGE
S7393,Varun,52.72,4.12,99.24,63.7,32.07,AVERAGE
S7394,Vignesh,53.59,4.08,67.35,41.93,21.34,AVERAGE
S7395,Ananya,68.81,1.62,72.02,71.32,96.61,GOOD
S7396,Vedant,61.17,4.75,55.29,48.66,57.94,AVERAGE
S7397,Bhavya,68.73,2.87,40.46,43.36,56.67,AVERAGE
S7398,Vedant,54.69,4.12,85.04,60.69,3.33,AVERAGE
S7399,Varsha,79.6,2.34,83.43,48.14,91.84,GOOD
S7400,Swathi,83.59,1.89,98.35,66.34,46.96,GOOD
S7401,Mahesh,89.59,2.98,41.27,85.7,99.98,GOOD
S7402,Keerthi,82.53,2.03,48.22,42.82,16.79,AT RISK
S7403,Surya,69.82,5.93,82.73,69.99,32.62,GOOD
S7404,Pavithra,96.75,4.63,59.8,69.82,21.01,AVERAGE
S7405,Shivani,86.32,1.19,43.83,40.11,37.89,AVERAGE
S7406,Kishore,76.38,2.92,58.06,84.3,97.66,GOOD
S7407,Aishwarya,60.34,5.56,45.26,45.38,41.48,AVERAGE
S7408,Srinivas,82.45,3.98,90.26,95.92,82.71,EXCELLENT
S7409,Surya,79.59,3.42,92.62,78.36,75.53,GOOD
S7410,Rajesh,84.17,3.68,78.21,57.27,29.79,AVERAGE
S7411,Pranav,89.06,2.52,63.14,95.52,57.99,GOOD
S7412,Amrita,95.75,2.94,86.13,64.03,85.17,GOOD
S7413,Aarav,97.45,1.99,77.9,55.62,61.13,GOOD
S7414,Gaurav,81.51,4.55,87.52,63.07,26.49,GOOD
S7415,Akshara,98.3,2.18,70.65,76.7,86.32,GOOD
S7416,Dhanush,95.57,3.12,97.5,83.42,55.62,GOOD
S7417,Arjun,50.13,5.63,57.4,79.71,98,AVERAGE
S7418,Darshan,81.88,3.03,76.25,95.27,65.56,GOOD
S7419,Ananya,58.92,2.69,88.48,97.37,44.89,GOOD
S7420,Anjali,64.76,3.11,93.63,51.82,43.59,AVERAGE
S7421,Mohan,64.88,2.25,96.8,94.75,88.01,GOOD
S7422,Deepak,74.16,4.66,63.7,46.4,98.06,AVERAGE
S7423,Hari,50.54,4.39,81.96,97.41,41.04,GOOD
S7424,Anusha,61.79,2.26,57.41,55.56,16.3,AT RISK
S7425,Muthu,51.46,3.1,78.96,55.95,3.98,AVERAGE
S7426,Anusha,82.53,3.66,51.05,65.29,32.24,AVERAGE
S7427,Vikram,94.46,5.34,65.29,50.9,34.2,AVERAGE
S7428,Dharani,99.89,2.68,95.21,89.66,42.59,GOOD
S7429,Avinash,72.43,3.89,88.65,47.48,14.5,AVERAGE
S7430,Ramya,63.01,5.7,69.79,66.36,49.27,AVERAGE
S7431,Kishore,92.66,2.31,48.81,94.43,94.34,GOOD
S7432,Ishaan,55.66,4.64,63.91,78.12,23.25,AVERAGE
S7433,Mohan,98.71,4.28,48.32,76.43,68.48,GOOD
S7434,Zoya,85.74,1.75,44.11,99.68,3.8,AVERAGE
S7435,Aadhya,75.2,5.92,94.39,41.35,64.38,GOOD
S7436,Pavithra,54.83,4.91,69.49,59.19,93.75,AVERAGE
S7437,Karthik,50.91,3.14,45.36,47.5,28.23,AT RISK
S7438,Aman,77.23,3.8,83,51.07,81.62,GOOD
S7439,Manish,70.69,2.8,44.45,52.96,8.24,AT RISK
S7440,Preethi,92.13,2.31,63.77,77.61,35.82,AVERAGE
S7441,Jatin,82.12,5.48,53.82,56.33,0.67,AVERAGE
S7442,Swathi,71.59,3.93,49.88,79.85,35.51,AVERAGE
S7443,Pavithra,61.3,2.85,72.01,84.28,30.98,AVERAGE
S7444,Abhinav,74.02,5.26,83.18,64.11,69.28,GOOD
S7445,Madhavan,58.15,3.21,69.23,72.18,29.45,AVERAGE
S7446,Karthik,83.35,1.92,89.25,47.93,82.31,GOOD
S7447,Harini,80.29,1.76,95.04,85.16,29.15,GOOD
S7448,Deepika,90.5,5.7,88.43,65.15,22.33,GOOD
S7449,Ashwin,72.48,2.91,97.39,90.08,49.45,GOOD
S7450,Monisha,63.93,2.98,95.74,71.57,65.65,GOOD
S7451,Nithin,91.82,3.69,89.95,81.81,88.87,EXCELLENT
S7452,Darshan,84.55,3.88,57.56,61.51,81.35,AVERAGE
S7453,Dharani,85.34,3.16,50.46,62.31,52.45,AVERAGE
S7454,Rohan,76.4,5.68,83.62,66.19,97.83,GOOD
S7455,Dev,93.8,2.66,90.73,78.16,29.65,GOOD
S7456,Kavya,61.39,1.57,89.39,70.39,99.95,GOOD
S7457,Aishwarya,70.08,5.98,78.62,88.26,38.52,GOOD
S7458,Meera,89.81,2.1,89.79,43.29,26.24,AVERAGE
S7459,Sameer,56.65,5.72,82.43,94.03,38.28,GOOD
S7460,Chetan,90.41,5.23,79.92,95.56,58.58,GOOD
S7461,Rahul,67.63,4.89,42.79,54.64,47.39,AVERAGE
S7462,Gaurav,56.28,1.66,67.63,46.05,5.02,AT RISK
S7463,Arnav,53.96,1.17,42.03,74.31,35.6,AT RISK
S7464,Ashwin,92.15,1.85,45.54,43.85,49.18,AVERAGE
S7465,Sneha,88.93,3.01,72.46,53.78,66.33,AVERAGE
S7466,Nandini,64.4,4.96,42.85,70.45,95.31,AVERAGE
S7467,Ananya,55.82,2.96,94.79,76.83,95.59,GOOD
S7468,Sneha,62.36,1.16,67.02,51.66,51.4,AVERAGE
S7469,Chetan,60.65,1.36,82,95.96,56.91,AVERAGE
S7470,Aadhya,86.65,3.3,48.87,50.88,69.8,AVERAGE
S7471,Ashwin,60.78,1.14,90.86,49.22,83.53,AVERAGE
S7472,Rakesh,60.8,4.78,68.68,49.74,74.52,AVERAGE
S7473,Vidya,51.61,2.23,73.53,95.77,72.05,AVERAGE
S7474,Harish,79.84,3.44,78.91,92.73,44.73,GOOD
S7475,Karthik,84.45,4.96,72.39,41.98,86.89,GOOD
S7476,Harish,82.67,3.76,73.79,83.6,66.25,GOOD
S7477,Mohan,78.43,5.41,84.67,44.41,15.92,AVERAGE
S7478,Janani,98.3,5.24,88.39,44.52,59.84,GOOD
S7479,Lakshmi,73.64,1.87,58.37,44.56,31.06,AVERAGE
S7480,Bharath,93.01,1.11,95.32,89.78,20.31,GOOD
S7481,Sanjana,82.3,5.32,61.23,65.65,64.88,GOOD
S7482,Vasanth,54.21,4.28,56.34,73.42,64.23,AVERAGE
S7483,Vedant,90.5,5.59,58.69,41.85,95.47,GOOD
S7484,Janani,79.22,1.42,61.51,94.05,97.62,GOOD
S7485,Shivani,82.68,5.93,59.02,98.92,40.88,GOOD
S7486,Monisha,59.01,5.92,90.63,54.11,17.85,AVERAGE
S7487,Kavya,71.87,2.34,73.67,79.39,14.05,AVERAGE
S7488,Ashwin,94.03,1.29,98.06,80.73,97.43,EXCELLENT
S7489,Arnav,60.77,2.86,45.04,97.98,39.59,AVERAGE
S7490,Sahana,50.01,3.17,76.84,69.03,34.28,AVERAGE
S7491,Varun,62.88,2.34,45.76,54.27,62.11,AVERAGE
S7492,Kavya,74.38,1.27,67.53,61.62,5.73,AVERAGE
S7493,Meera,91.06,5.33,62.96,78.38,64.68,GOOD
S7494,Karthik,82.16,2.06,80.85,68.35,87.58,GOOD
S7495,Nithin,95.95,5.37,84.73,44.76,72.43,GOOD
S7496,Zoya,72.78,2.29,54.29,88.44,41.75,AVERAGE
S7497,Reshma,69.54,5.25,51.62,91.86,11.61,AVERAGE
S7498,Keerthi,61.57,2.41,65.17,68.7,24.12,AVERAGE
S7499,Sakshi,60.9,1.5,54.52,71.41,26.54,AVERAGE
S7500,Aryan,86.81,5.11,80.6,69.49,38.49,GOOD
S7501,Anusha,54.02,2.39,71.06,71.78,13.33,AVERAGE
S7502,Sneha,62.14,2.54,89.62,46.16,57.57,AVERAGE
S7503,Varun,94.29,3.04,98.88,66.02,36.63,GOOD
S7504,Pranav,78.85,4.03,62.69,66.87,49.64,AVERAGE
S7505,Jatin,52.33,4.18,94.72,99.86,28.51,GOOD
S7506,Vasanth,85.21,1.38,86.63,42.92,45.39,AVERAGE
S7507,Sameer,75.33,5.77,48.95,58.73,71.26,AVERAGE
S7508,Dharani,92.73,1.26,90.16,69.76,8.82,AVERAGE
S7509,Abhinav,84.12,5.18,68.89,90.83,51.01,GOOD
S7510,Jatin,50.22,4.58,82.55,67.67,61.83,AVERAGE
S7511,Nithin,60.29,2.45,82.16,57.46,66.77,AVERAGE
S7512,Amrita,62.9,3.99,93.16,72.12,92.28,GOOD
S7513,Arjun,85.11,3.75,85.67,57.82,78.11,GOOD
S7514,Nithin,75.47,4.33,89.48,72.9,73.9,GOOD
S7515,Keerthi,87.37,4.69,59.25,81.39,86.8,GOOD
S7516,Jatin,75.64,3.57,98.39,71.85,91.44,GOOD
S7517,Vedant,66.37,4.58,79.7,76.58,83.93,GOOD
S7518,Dev,55.18,1.99,86.42,42.32,61.4,AVERAGE
S7519,Aditya,60.13,4.46,91.53,79.53,84.31,GOOD
S7520,Aarav,70.04,3.14,47.43,98.18,32.64,AVERAGE
S7521,Aman,77.57,5.71,60.18,69.5,95.2,GOOD
S7522,Bhavya,96.93,5.28,90.16,88.16,17.35,GOOD
S7523,Harini,61.99,1.01,95.32,72.93,22.92,AVERAGE
S7524,Kavya,83.3,4.8,85.37,82.24,15.85,GOOD
S7525,Aman,57.63,4.01,68.94,58.59,77.7,AVERAGE
S7526,Aadhya,85.69,4.57,55.07,98.01,43.45,GOOD
S7527,Sakshi,50.57,2.29,71.5,52.91,73.8,AVERAGE
S7528,Rajesh,82.8,4.99,63.84,49.55,51.01,AVERAGE
S7529,Manish,58.16,1.7,93.14,42.73,40.33,AVERAGE
S7530,Akshara,59.02,5.49,74.04,72.47,89.64,GOOD
S7531,Divya,77.95,3.17,63.52,77.13,43.21,AVERAGE
S7532,Sanjay,68.77,1.53,69.91,78.97,61.84,AVERAGE
S7533,Deepika,73.57,4.5,96.01,50.33,85.86,GOOD
S7534,Anusha,65.44,2.93,76.8,79.09,21.26,AVERAGE
S7535,Mahesh,97.67,2.27,53.74,49.91,40.27,AVERAGE
S7536,Meera,64.53,4.35,70,85.3,14.49,AVERAGE
S7537,Vidya,77.1,2.67,67.94,56.51,54.27,AVERAGE
S7538,Lakshmi,92.72,2.08,58.62,65.32,78.96,AVERAGE
S7539,Avinash,83.21,4.01,84.18,62.03,5.5,AVERAGE
S7540,Varsha,66.14,2.75,56.1,62.06,6.03,AVERAGE
S7541,Vidya,77.62,1.26,69.55,83.26,74.12,GOOD
S7542,Krishna,54.15,2.13,66.46,99.87,70.96,AVERAGE
S7543,Vikram,77.28,3.25,68.01,71.64,40.22,AVERAGE
S7544,Deepak,71.57,3.87,74.01,64.06,36.07,AVERAGE
S7545,Aishwarya,87.9,3.43,81,57.62,28.2,AVERAGE
S7546,Harini,92.4,5.59,48.58,77.47,6.18,AVERAGE
S7547,Hari,59.98,2.71,57.3,67.07,51.35,AVERAGE
S7548,Vedant,54.08,5.34,86.37,86.37,61.61,GOOD
S7549,Hari,69.53,3.39,94.46,76.4,86.54,GOOD
S7550,Varun,76.71,4.41,42.68,64.72,54.19,AVERAGE
S7551,Pavithra,68.84,3.7,44.4,97.18,15.2,AVERAGE
S7552,Deepak,81.43,1.54,96.03,40.68,30.82,AVERAGE
S7553,Sameer,75.28,3.11,48.88,81.37,78.5,AVERAGE
S7554,Pranav,96.83,4.38,98.76,64.65,61.82,GOOD
S7555,Swathi,70.47,2.38,89.69,47.3,77.11,AVERAGE
S7556,Avinash,54.12,2.65,47.24,45.56,41.35,AT RISK
S7557,Lakshmi,65.1,4.51,46.15,78.96,6.75,AVERAGE
S7558,Vidya,80.29,4.67,98.64,48.87,89.21,GOOD
S7559,Arjun,62.8,3.68,55.29,91.36,34.92,AVERAGE
S7560,Anirudh,63.45,4.68,72.32,58.66,8.34,AVERAGE
S7561,Charan,66.98,5.21,54.17,60.63,58.69,AVERAGE
S7562,Sakshi,87.31,3.54,76.04,79.61,74.4,GOOD
S7563,Abhinav,97.01,4.48,90.4,53.21,47.8,GOOD
S7564,Abhinav,67.52,1.06,79.41,40.42,61.39,AVERAGE
S7565,Jatin,59.77,1.15,42.8,66.75,41.73,AT RISK
S7566,Arjun,71.03,4.01,75.71,71.67,81.37,GOOD
S7567,Ananya,67.59,4.18,79.66,66.75,78.37,GOOD
S7568,Chetan,99.5,2.47,52.05,67.48,72,AVERAGE
S7569,Dev,73.19,4.09,85.73,79.94,1.99,AVERAGE
S7570,Preethi,83.96,1.51,77.61,90.74,51.64,GOOD
S7571,Anirudh,95.69,4.85,40.57,61.93,78.53,AVERAGE
S7572,Abhinav,81.45,2.77,97.03,87.41,24.49,GOOD
S7573,Anjali,62.47,3.86,66.73,43.76,25.92,AVERAGE
S7574,Ashwin,80.37,5.9,53.94,68.82,90.42,GOOD
S7575,Priya,70.09,3.58,45.17,62.57,84.17,AVERAGE
S7576,Abhinav,71.12,3.63,62.47,67.96,98.81,GOOD
S7577,Ananya,98.97,1.52,58.47,45.49,49.74,AVERAGE
S7578,Ashwin,63.93,1.22,57.88,48.33,12.42,AT RISK
S7579,Rahul,73.45,5.61,87.59,57.61,0.83,AVERAGE
S7580,Rohan,57.99,5.33,78.76,56.41,70.61,AVERAGE
S7581,Mohan,58.93,5.05,47.98,63.11,81.67,AVERAGE
S7582,Anjali,80.17,5.97,82.48,67.44,42.83,GOOD
S7583,Jeeva,87.55,1.48,83.41,53.27,42.58,AVERAGE
S7584,Jeeva,81.82,4.83,70.86,77.15,84.03,GOOD
S7585,Vignesh,66.46,1.56,99.75,62.55,18.6,AVERAGE
S7586,Tanvi,52.98,4.17,57.01,43.61,6.34,AT RISK
S7587,Sanjay,73.51,4.59,43.51,54.62,96.57,AVERAGE
S7588,Gaurav,75.21,4.47,41.73,73.61,54.24,AVERAGE
S7589,Sameer,88.53,2.32,59.23,76.41,77.24,GOOD
S7590,Aadhya,82.01,5.42,69.88,87.98,95.47,GOOD
S7591,Yogesh,93.56,3.83,44.69,54.73,81.04,AVERAGE
S7592,Naveen,89.15,5.57,73.95,73.73,46.76,GOOD
S7593,Madhavan,68.29,3.22,94.05,68.57,64.81,GOOD
S7594,Vidya,81.61,2.71,87.81,90.91,63.22,GOOD
S7595,Sanjay,87.36,5.49,80.35,83.8,92.55,EXCELLENT
S7596,Ravi,97.84,5.08,79.7,47.92,14.11,AVERAGE
S7597,Sakshi,71.12,1.43,83.82,97.53,69.57,GOOD
S7598,Ashwin,82.41,3.19,69.65,61.31,86.28,GOOD
S7599,Aarohi,69.63,1.38,64.11,97.28,35.91,AVERAGE
S7600,Ashwin,86.89,5.35,58.4,57.11,70.83,GOOD
S7601,Vasanth,95.6,3.39,45.98,68.14,24.98,AVERAGE
S7602,Sakshi,95.96,2.31,73.73,73.03,8.8,AVERAGE
S7603,Krishna,57.85,1.35,68.35,43.82,2.54,AT RISK
S7604,Rakesh,60.2,2.47,47.13,82.94,52.99,AVERAGE
S7605,Ishaan,87.75,2.82,56.1,46.28,5.17,AVERAGE
S7606,Reshma,81.55,5.85,87.23,49.85,59.24,GOOD
S7607,Gayathri,95.26,5.95,55.34,57.41,37.55,AVERAGE
S7608,Amrita,65.69,3.31,65.54,97.64,0.69,AVERAGE
S7609,Janani,92.4,5.57,49.68,98.39,22.65,GOOD
S7610,Manish,84.19,4.99,50.19,69.36,73.84,AVERAGE
S7611,Aditya,59.77,4.85,85.38,72,37.88,AVERAGE
S7612,Surya,56.32,2.34,44,52.71,72.56,AVERAGE
S7613,Akshara,85.14,4.71,57.1,65.08,81.5,GOOD
S7614,Diya,57.92,5.96,98.85,99.07,79.69,EXCELLENT
S7615,Aarohi,89.72,5.2,68.55,87.45,67.06,GOOD
S7616,Sakshi,77.85,3.71,76.37,81.84,74.66,GOOD
S7617,Vikram,73.84,1,78.45,56.7,56.98,AVERAGE
S7618,Lakshmi,63.78,2.88,51.77,85.78,46.48,AVERAGE
S7619,Aman,99.19,4.27,62.16,97.99,6.17,GOOD
S7620,Arnav,86.11,1.69,64.04,99.28,97.51,GOOD
S7621,Varsha,88.9,3.03,53.84,75.99,84.02,GOOD
S7622,Nithin,88.44,4.55,54.04,49.64,67.19,AVERAGE
S7623,Varsha,79.2,5.46,76.47,97.84,64.41,GOOD
S7624,Swathi,96.98,4.51,46.51,72.48,57.68,AVERAGE
S7625,Tanvi,79.19,4.05,47.75,42.3,9.44,AVERAGE
S7626,Monisha,76,2.13,74.4,44.89,31.94,AVERAGE
S7627,Zoya,63.69,4.35,66.96,74.64,33.96,AVERAGE
S7628,Rahul,64.09,5.19,76.72,90.12,79.37,GOOD
S7629,Kavya,86.84,3.19,41.62,96.49,60.5,AVERAGE
S7630,Sameer,66.74,5.45,82.29,96.67,39.81,GOOD
S7631,Akshara,86.44,2.69,90.99,74.72,32.81,GOOD
S7632,Dev,97.64,4.16,71.45,98.88,85.39,EXCELLENT
S7633,Kavin,71.97,5.21,90.45,48.98,78.56,GOOD
S7634,Ravi,54.87,5.44,63.98,45.68,81.31,AVERAGE
S7635,Arjun,83.33,3.34,44.74,41.82,39.54,AVERAGE
S7636,Ananya,50.48,3.3,62.65,86.45,47.92,AVERAGE
S7637,Amrita,89.35,5.73,66.78,95,57.33,GOOD
S7638,Muthu,76.28,3.33,91.93,90.39,19.18,GOOD
S7639,Krishna,74.49,1.02,60.08,96.38,36.23,AVERAGE
S7640,Lakshmi,78.47,3.42,58.91,72.88,49.11,AVERAGE
S7641,Aadhya,75.82,4.02,93.28,85.78,67.04,GOOD
S7642,Anusha,66.19,4.72,55.06,60.2,44.95,AVERAGE
S7643,Rahul,64.08,1.4,78.55,85.99,15.46,AVERAGE
S7644,Muthu,70.76,3.88,59.6,85.18,42.51,AVERAGE
S7645,Hari,94.75,4.06,97.09,66.14,53.14,GOOD
S7646,Avinash,56.77,4.4,51.38,42.63,65.08,AVERAGE
S7647,Nithin,66.24,2.36,83.44,55.98,85.38,AVERAGE
S7648,Varun,59.62,4.83,73,93.11,23.25,AVERAGE
S7649,Yash,71.36,4.95,98.72,75.24,55.97,GOOD
S7650,Diya,56.67,1.69,99.64,64.31,41.74,AVERAGE
S7651,Rajesh,88.04,4.86,87.62,96.84,68.69,EXCELLENT
S7652,Varsha,55.17,4.08,46.21,61.99,87.43,AVERAGE
S7653,Pooja,83.26,3.18,68.14,59.68,47.71,AVERAGE
S7654,Ananya,63.39,4.9,91.27,86.23,84.42,GOOD
S7655,Rajesh,73.61,1.64,78.31,61.32,0.2,AVERAGE
S7656,Sahana,60,2.79,92.74,66.77,91.22,GOOD
S7657,Shreya,86.51,5.46,87.96,83.35,78.85,EXCELLENT
S7658,Vignesh,97.41,1.72,58.78,65.81,13.38,AVERAGE
S7659,Divya,61.09,5.64,51.7,59.34,67.53,AVERAGE
S7660,Akshara,97.66,4.15,59.35,40.92,51.42,AVERAGE
S7661,Vasanth,66.26,1.03,81.76,91.63,97.07,GOOD
S7662,Sameer,77.89,1.78,68.86,71.6,30.43,AVERAGE
S7663,Jatin,85.08,1.26,42.63,91.08,60.9,AVERAGE
S7664,Harini,59.96,4.86,84.55,77.07,52.29,GOOD
S7665,Aarohi,72.24,2.27,42.68,52.04,22.11,AT RISK
S7666,Aman,53.39,3.85,64.56,61.79,81.37,AVERAGE
S7667,Harish,84.85,5.25,67.74,65.04,74.3,GOOD
S7668,Riya,70.83,5.51,70.18,84.38,54.41,GOOD
S7669,Nandini,94.58,5.2,48.35,72.89,94.4,GOOD
S7670,Deepika,63.7,3.51,84.87,78.19,92.67,GOOD
S7671,Mohan,96.18,1.71,90.96,85.18,81.8,GOOD
S7672,Manish,57.05,2.74,81.87,56.43,15.24,AVERAGE
S7673,Srinivas,80.35,2.67,97.06,92.92,89.42,EXCELLENT
S7674,Vedant,65.39,5.95,55.45,67.2,30.58,AVERAGE
S7675,Sahana,59.09,5.03,49.64,79.67,57.01,AVERAGE
S7676,Nithin,54.7,2.61,44.04,53.09,97.47,AVERAGE
S7677,Kavya,82.78,3.06,83.29,54,23.1,AVERAGE
S7678,Shankar,61.66,2.36,49.73,84.1,19.98,AVERAGE
S7679,Srinivas,78.64,3.02,96.29,61.02,85.19,GOOD
S7680,Deepika,98.97,1.4,75.9,92.56,1.31,AVERAGE
S7681,Meera,65.8,5.18,88.25,79.88,17.42,GOOD
S7682,Kishore,51.75,3.66,66.08,79.93,32.73,AVERAGE
S7683,Pradeep,57.14,4.03,84.09,62.82,73.83,AVERAGE
S7684,Naveen,55.97,1.98,66.62,94.16,48.05,AVERAGE
S7685,Bhavya,73.16,3.26,72.33,96.68,39.33,GOOD
S7686,Dev,87.23,3.31,86.41,55.48,91.87,GOOD
S7687,Arjun,64.82,1.48,54.29,70.87,75.59,AVERAGE
S7688,Harini,57.29,1.15,93.07,94.42,63.28,GOOD
S7689,Shreya,82.04,4.09,82.98,46.08,34,AVERAGE
S7690,Riya,65.06,3.86,84.79,57.85,85.89,GOOD
S7691,Dharani,78.76,4.23,54.29,97.27,25.31,AVERAGE
S7692,Pradeep,96.69,5.48,45.41,69.1,94.59,GOOD
S7693,Muthu,64.57,5.99,44.37,97.09,26.05,AVERAGE
S7694,Ashwin,75.62,5.2,78.82,62.81,82.01,GOOD
S7695,Vijay,90.34,1.12,49,71.65,91.42,AVERAGE
S7696,Sahana,84.59,2.53,99.95,67.25,22.65,GOOD
S7697,Malar,87.57,4.89,97.66,67.43,22.94,GOOD
S7698,Lakshmi,88.63,5.51,41.75,95.06,7.86,AVERAGE
S7699,Nikhil,77,5.56,83.5,81.68,34.13,GOOD
S7700,Sanjana,76.8,4.36,55.65,96.74,50.03,GOOD
S7701,Abhinav,85.94,5.23,60.45,59.77,8.6,AVERAGE
S7702,Srinivas,84.88,1.8,54.42,99.63,14.63,AVERAGE
S7703,Arnav,83.5,2.96,89.83,82.46,42.22,GOOD
S7704,Sanjana,69.11,1.42,93.63,47.88,18.01,AVERAGE
S7705,Abhinav,91.43,2.45,42.42,64.78,77.35,AVERAGE
S7706,Aarohi,61.81,4.88,56.2,54.92,32.25,AVERAGE
S7707,Lakshmi,57.79,1.93,66.92,54.13,4.63,AT RISK
S7708,Diya,67.26,4.71,71.31,95.77,15.45,AVERAGE
S7709,Sanjay,62.69,4.84,45.26,97.6,30.72,AVERAGE
S7710,Kavya,83.16,5.4,89.8,40.85,14.58,AVERAGE
S7711,Mohan,61.55,5.84,96.04,48.28,21.56,AVERAGE
S7712,Vedant,82.82,4.74,64.17,56.67,20.66,AVERAGE
S7713,Vedant,75.66,4.38,91.43,90.86,41.87,GOOD
S7714,Varsha,57.62,4.92,80.58,76.67,52.41,AVERAGE
S7715,Sameer,62.92,1.95,75.5,73.93,62.26,AVERAGE
S7716,Vedant,76.09,4.69,89.14,75.9,90.94,GOOD
S7717,Dharani,86.66,5.55,68.38,97.04,68.81,GOOD
S7718,Deepak,69.91,3.27,72.86,56.55,19.86,AVERAGE
S7719,Charan,61.64,1.11,56.48,47.4,44.92,AVERAGE
S7720,Ravi,64.75,2.68,82.73,76.47,72.95,GOOD
S7721,Krishna,54.76,1.48,49.54,98.13,55.51,AVERAGE
S7722,Deepak,51.26,4.13,54.59,82.6,16.94,AVERAGE
S7723,Meera,98.66,5.17,68.8,93.53,78.75,GOOD
S7724,Jatin,54.82,1.46,63.12,93.77,19.66,AVERAGE
S7725,Vijay,56.24,3.14,54.37,53.16,34.43,AVERAGE
S7726,Ravi,93.55,4.36,51.51,81.14,73.37,GOOD
S7727,Vikram,83.18,5.54,91.65,91.73,96.94,EXCELLENT
S7728,Aryan,71.8,2.1,75.45,46.08,89.04,AVERAGE
S7729,Krishna,82.45,3.64,62.64,79.09,96.98,GOOD
S7730,Ganesh,96.75,1.09,90.75,56.32,39.67,GOOD
S7731,Manish,54.97,2.95,89.51,89.3,43.58,AVERAGE
S7732,Vijay,62.19,2.73,46.65,53.39,16.29,AT RISK
S7733,Harini,93.02,1.89,74.04,62.41,47.26,AVERAGE
S7734,Lakshmi,89.03,1.72,58.34,80.6,78.04,GOOD
S7735,Aishwarya,99.71,2.85,72.45,73.35,6.89,AVERAGE
S7736,Nikhil,65.7,1.31,83.08,47.2,31.9,AVERAGE
S7737,Ashwin,97.24,5.53,40.51,53.52,92.56,GOOD
S7738,Naveen,67.18,5.77,70.81,93.15,18.26,AVERAGE
S7739,Rakesh,85.75,5.32,57.5,99.33,29.71,GOOD
S7740,Aarav,94.14,1.02,72.04,81.64,93.51,GOOD
S7741,Sanjana,58.54,2.72,46.59,40.59,34.48,AT RISK
S7742,Srinivas,60.28,3.18,89.05,84.6,83.09,GOOD
S7743,Abhinav,79.05,2.65,72.62,78.57,28.71,AVERAGE
